carat,x,y,z,price,color_,clarity_,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.9,6.09,6.2,3.82,3256,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.27,6.96,6.93,4.29,6045,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.51,7.47,7.31,4.39,7235,4,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.36,4.56,4.58,2.84,439,5,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.31,4.34,4.37,2.72,625,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.17,6.7,6.72,4.21,5842,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.33,4.49,4.45,2.73,928,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.38,4.68,4.72,2.88,1159,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.52,5.2,5.16,3.17,1919,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.11,6.63,6.66,4.08,5938,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.71,5.8,5.85,3.45,2651,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,4.23,4.25,2.69,432,4,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.52,5.2,5.26,3.18,1691,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.5,7.33,7.36,4.49,14071,2,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.53,5.19,5.25,3.27,1909,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.01,6.47,6.43,3.93,6882,3,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.14,6.73,6.75,4.17,6926,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2.02,8.26,8.31,4.89,13144,4,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.68,5.83,5.89,3.36,3112,2,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.5,5.0,4.96,3.24,1323,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.32,4.36,4.37,2.72,413,6,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.9,6.21,6.24,3.76,3924,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.36,4.58,4.62,2.81,571,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.72,5.71,5.67,3.59,1814,5,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.34,4.54,4.5,2.72,803,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,5.67,5.63,3.49,2479,3,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.12,6.63,6.69,4.13,6925,2,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.31,4.31,4.35,2.7,625,4,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.9,6.18,6.23,3.81,4379,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.56,7.41,7.45,4.62,12082,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.55,5.21,5.24,3.26,1845,4,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.58,5.36,5.39,3.32,1876,4,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.54,7.3,7.36,4.62,11708,3,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.57,5.36,5.38,3.31,1113,5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.21,6.81,6.76,4.25,10018,2,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.03,6.47,6.5,4.02,5608,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.9,6.18,6.25,3.84,4155,4,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.51,7.42,7.35,4.57,11942,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.53,5.18,5.14,3.22,1877,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.9,6.03,5.98,3.9,3473,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.51,7.68,7.57,4.27,8794,3,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.72,5.75,5.78,3.56,2618,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5,5.07,5.04,3.15,1654,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.01,6.39,6.36,4.02,10891,1,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.51,7.39,7.33,4.51,16091,3,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.54,7.49,7.52,4.46,7707,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.19,6.93,6.98,4.09,5622,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.35,4.54,4.51,2.82,945,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.55,5.23,5.27,3.25,1605,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.62,7.5,7.44,4.68,12828,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.36,4.57,4.52,2.81,1013,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.53,5.16,5.22,3.16,1721,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.55,5.22,5.24,3.31,1295,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.53,5.17,5.18,3.27,1110,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.25,6.94,6.9,4.33,5067,6,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2.0,8.12,8.06,4.8,12576,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.9,6.38,6.3,3.81,5242,1,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7,5.75,5.8,3.45,2347,4,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.06,6.61,6.66,4.01,5516,5,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.0,6.23,6.21,3.9,7812,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.42,4.9,4.96,2.94,1132,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4,4.72,4.68,2.97,765,5,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.39,4.68,4.61,2.93,921,5,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.78,5.97,5.92,3.62,2422,5,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.53,7.44,7.41,4.58,7240,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.03,6.58,6.52,3.96,3692,4,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.7,5.73,5.77,3.52,3131,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.09,6.61,6.57,4.15,4519,5,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.42,4.8,4.88,3.0,884,5,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.52,7.28,7.39,4.54,13161,3,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.35,4.48,4.44,2.8,1024,3,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.55,7.49,7.46,4.52,10499,3,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.01,6.06,6.0,4.05,4276,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.64,5.52,5.49,3.42,1991,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.32,4.42,4.47,2.75,707,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7,5.68,5.73,3.54,2553,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.31,4.36,4.4,2.71,642,3,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.23,3.92,3.95,2.48,498,1,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3,4.36,4.33,2.63,1013,3,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.32,4.46,4.43,2.7,773,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.37,4.61,4.63,2.9,818,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.59,5.46,5.51,3.3,2553,1,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.57,7.46,7.41,4.64,11523,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.54,5.22,5.19,3.23,2090,3,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.77,5.89,5.85,3.66,2479,4,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.03,6.46,6.41,3.99,3749,5,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.51,5.13,5.09,3.19,1687,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.97,6.38,6.42,3.83,3960,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.5,7.42,7.48,4.48,13513,1,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.35,4.55,4.52,2.82,669,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.72,5.76,5.82,3.61,2548,4,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.91,6.11,6.14,3.87,4466,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0,8.1,8.13,4.88,15840,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.34,4.45,4.49,2.78,1014,1,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.58,7.66,7.63,4.54,8583,5,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.53,5.2,5.17,3.24,1607,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.03,6.51,6.54,3.99,7726,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.76,5.79,5.81,3.67,2593,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.01,6.58,6.51,3.94,6618,3,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.02,6.42,6.45,3.99,4485,6,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.9,5.89,5.82,4.04,2536,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.37,4.55,4.59,2.91,681,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.33,4.46,4.5,2.73,736,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.72,7.67,7.62,4.77,14300,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.31,4.33,4.31,2.67,802,2,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.12,6.71,6.67,0.0,2383,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.9,6.18,6.23,3.84,4161,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.87,6.13,6.1,3.76,2661,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.58,5.36,5.39,3.29,2528,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.7,7.59,7.52,4.67,11848,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.51,5.11,5.13,3.21,2051,2,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.32,4.43,4.41,2.69,1020,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.03,6.54,6.6,3.99,7296,2,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.4,4.7,4.64,2.93,1063,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1.52,7.3,7.44,4.55,11516,4,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2.09,8.21,8.16,4.92,12295,4,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.71,5.75,5.78,3.56,3080,4,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.42,4.77,4.75,3.01,838,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.08,6.75,6.68,3.99,6532,3,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.17,6.92,6.98,4.12,7644,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.33,4.46,4.42,2.7,1114,3,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.36,4.66,4.69,2.81,892,3,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.59,5.33,5.38,3.33,1442,5,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.51,7.33,7.29,4.55,11540,4,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3,4.25,4.22,2.68,709,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.32,4.41,4.42,2.7,730,3,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.42,4.76,4.72,3.04,646,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.32,4.42,4.45,2.75,708,4,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.62,5.47,5.5,3.42,1779,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.53,5.17,5.22,3.23,1812,2,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.31,4.27,4.32,2.74,489,5,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.3,7.02,6.97,4.3,5176,6,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.31,7.05,7.08,4.37,8922,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.54,5.25,5.31,3.21,1662,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.36,4.61,4.57,2.79,608,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.31,4.38,4.33,2.73,907,4,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.34,4.48,4.5,2.83,566,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3,4.28,4.25,2.7,506,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.31,4.37,4.38,2.7,766,1,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3,4.35,4.32,2.55,614,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.1,6.65,6.67,4.06,4878,5,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.59,7.55,7.62,4.59,8814,5,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.24,6.81,6.89,4.27,5783,6,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.51,7.29,7.24,4.61,6976,6,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.9,6.14,6.17,3.8,4466,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.9,6.17,6.23,3.84,4689,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.56,5.34,5.36,3.25,4440,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.48,5.04,5.01,3.05,1270,4,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.31,4.37,4.42,2.69,1034,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.44,4.85,4.8,3.08,970,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7,5.63,5.59,3.56,1801,5,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.44,4.88,4.83,3.05,1040,5,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.09,6.71,6.67,4.03,5860,4,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.51,5.13,5.15,3.17,1435,4,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.32,4.35,4.39,2.69,758,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,6.49,6.54,3.86,5621,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5,5.12,5.09,3.1,1654,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.9,6.13,6.19,3.88,3681,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.5,5.1,5.13,3.12,1598,4,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.3,4.28,4.32,2.67,658,1,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.72,5.71,5.74,3.57,2514,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.41,4.74,4.77,2.98,1007,2,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.24,3.98,4.0,2.46,485,2,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.07,6.34,6.26,4.21,3545,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.36,4.61,4.65,2.76,663,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,5.64,5.6,3.55,2117,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.9,5.92,5.86,3.91,2948,5,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.0,6.33,6.23,3.99,5967,3,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.32,4.39,4.36,2.7,972,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,6.54,6.49,3.94,6328,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.59,5.4,5.46,3.34,2166,3,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.01,7.93,8.01,5.04,18507,4,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.51,5.2,5.24,3.14,1925,3,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.7,5.61,5.65,3.59,3177,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.52,7.36,7.31,4.61,15792,2,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.29,4.27,4.25,2.64,858,1,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.05,6.5,6.46,4.1,4763,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.32,4.35,4.37,2.72,645,2,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.01,6.32,6.22,4.02,4466,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.33,4.42,4.39,2.74,854,3,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2.02,8.07,8.09,4.99,16560,5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.26,4.13,4.18,2.56,597,1,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4,4.71,4.72,2.95,790,2,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.31,4.36,4.38,2.68,421,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.73,5.67,5.73,3.61,2723,1,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.31,4.25,4.28,2.73,539,4,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.55,5.26,5.31,3.23,2383,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.31,4.4,4.37,2.7,804,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3,4.27,4.24,2.66,675,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.35,4.53,4.56,2.84,615,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.22,6.83,6.91,4.26,7923,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.51,7.26,7.36,4.56,14709,1,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.03,6.45,6.4,4.05,5826,3,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.9,6.09,6.0,3.79,2883,4,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.04,6.59,6.56,3.92,5766,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,4.25,4.32,2.68,605,3,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.7,5.66,5.64,3.49,2479,3,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.68,7.61,7.64,4.76,15740,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.5,5.07,5.11,3.15,1581,2,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.22,6.91,6.85,4.22,5226,5,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.3,4.28,4.25,2.65,630,4,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.5,5.17,5.13,3.12,1838,4,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.35,4.53,4.57,2.82,892,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.3,4.34,4.37,2.68,590,4,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.37,4.67,4.64,2.85,1124,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.56,5.41,5.35,3.21,2167,3,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.33,4.47,4.51,2.75,946,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.0,6.37,6.4,4.0,4867,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.54,7.22,7.18,4.74,10954,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.54,5.22,5.24,3.22,1630,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.3,4.24,4.27,2.7,500,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.53,5.19,5.22,3.2,1813,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.79,5.91,5.83,3.71,3053,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.5,7.29,7.34,4.51,13710,1,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.35,4.58,4.54,2.77,984,2,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.02,6.44,6.38,3.99,12030,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1.52,7.28,7.31,4.52,7758,6,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.54,5.25,5.31,3.23,1454,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.0,6.29,6.35,3.89,4405,4,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.22,6.96,6.9,4.17,5807,5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
